image,score,mse,inliers,inlier_ratio
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867463_no_bg.png,0.9052420416891812,21.01039592978395,4398,0.9984108967082861
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867464_no_bg.png,0.916263273388206,20.90726273148148,4531,0.982011270047681
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867465_no_bg.png,0.8943134727493773,21.34627025462963,4417,0.9968404423380727
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867466_no_bg.png,0.9756026583713671,13.240895061728395,2783,0.9942836727402644
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867467_no_bg.png,0.9780347863245588,9.663959297839506,1210,0.988562091503268
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867468_no_bg.png,0.977227762801445,13.285354456018519,3014,0.9940633245382586
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867469_no_bg.png,0.9346147357078861,18.076187789351852,3435,0.9965187119234117
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867470_no_bg.png,0.8737243325689494,21.988788580246915,4197,0.9704046242774567
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867471_no_bg.png,0.9093117307851291,21.002185088734567,4377,0.9979480164158687
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867472_no_bg.png,0.9118064770367841,22.39887683256173,3366,0.9932133372676306
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867473_no_bg.png,0.9250860492244504,22.155224729938272,2940,0.9686985172981878
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867474_no_bg.png,0.8561182465463975,22.72596016589506,4324,0.9960838516470859
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867475_no_bg.png,0.9846069201162166,6.1553607253086415,5150,0.9978686301104437
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867476_no_bg.png,0.9161085364778634,22.451313657407407,3637,0.9948030634573304
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867477_no_bg.png,0.927344467630171,22.10450569058642,3017,0.9930875576036866
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867478_no_bg.png,0.9244627102030856,22.156008391203702,3009,0.9947107438016529
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867479_no_bg.png,0.9253462494623579,22.16264274691358,2869,0.9944540727902946
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867480_no_bg.png,0.9222604756277382,22.23911361882716,2930,0.9935571380128857
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867481_no_bg.png,0.925021022123362,22.18356288580247,2930,0.994231421784866
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867482_no_bg.png,0.9245478280334348,22.15695987654321,2890,0.9941520467836257
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867483_no_bg.png,0.9276880739645124,22.142065972222223,2906,0.9945242984257358
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867484_no_bg.png,0.9233772906697146,22.18284481095679,2893,0.989059829059829
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867485_no_bg.png,0.9236071933383332,22.16079089506173,2951,0.9936026936026936
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867486_no_bg.png,0.9244468300513193,22.20806616512346,2955,0.9966273187183811
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867487_no_bg.png,0.9268001969845784,22.11359905478395,2983,0.9979926396788223
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867488_no_bg.png,0.9228715872233977,22.177474922839505,2907,0.9918116683725691
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867489_no_bg.png,0.9244968562541599,22.155945698302467,2860,0.9903047091412742
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867490_no_bg.png,0.9239515382174935,22.124285300925926,2965,0.9906448379552288
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867491_no_bg.png,0.9230706161042421,22.16013069058642,2875,0.954515272244356
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867492_no_bg.png,0.9242276079351381,22.162890142746914,2934,0.9928934010152284
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867493_no_bg.png,0.9257665844428548,22.16801167052469,2923,0.99455597141885
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867494_no_bg.png,0.9207388395308627,22.258480902777777,2946,0.9932569116655429
out/R0_Triplet_Data_Flex_F1_pink/preprocessed_images/aligned_images/R0_Triplet_Data_Flex_F1_B_Pink_bg/image_867495_no_bg.png,0.9233644587914863,22.167652874228395,2837,0.9895361004534357
