image,score,mse,inliers,inlier_ratio
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129142_no_bg.png,0.9779075486483075,2.8764105902777777,272,0.918918918918919
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129143_no_bg.png,0.9827328660093464,2.347889660493827,314,0.9317507418397626
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129144_no_bg.png,0.9785403859094476,2.824247685185185,291,0.9297124600638977
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129145_no_bg.png,0.9769293221920765,2.9827956211419755,273,0.975
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129146_no_bg.png,0.9322496843015697,9.009334490740741,157,0.9457831325301205
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129147_no_bg.png,0.9321599861125393,9.004088541666667,169,0.8941798941798942
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129148_no_bg.png,0.6794464433796045,43.269144000771604,54,0.9
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129149_no_bg.png,0.8005711993333553,26.69127170138889,126,0.9333333333333333
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129150_no_bg.png,0.8052289692537147,25.968142361111113,127,0.9136690647482014
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129151_no_bg.png,0.804648815654583,26.09067322530864,129,0.9485294117647058
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129152_no_bg.png,0.8047479145083333,26.10574652777778,128,0.9552238805970149
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129153_no_bg.png,0.8048874158009219,26.08455825617284,132,0.9428571428571428
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129154_no_bg.png,0.8055993684206406,26.07967013888889,106,0.9217391304347826
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129155_no_bg.png,0.8046820509332071,26.167912808641976,112,0.9655172413793104
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129156_no_bg.png,0.8036773912211306,26.37325954861111,118,0.944
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129157_no_bg.png,0.8033987128989362,26.269798900462963,112,0.896
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129158_no_bg.png,0.8049485166632538,26.230105613425927,111,0.925
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129159_no_bg.png,0.8054826249629673,26.117463348765433,116,0.9666666666666667
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129160_no_bg.png,0.8055650327990789,26.207880497685185,105,0.8974358974358975
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129161_no_bg.png,0.8044638571350561,26.36098186728395,113,0.904
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129162_no_bg.png,0.8052851620819519,26.327827932098767,114,0.926829268292683
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129163_no_bg.png,0.8053645937953184,26.32068721064815,115,0.9349593495934959
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129164_no_bg.png,0.8050959257945028,26.37594280478395,105,0.9722222222222222
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129165_no_bg.png,0.8048566808236398,26.392370273919752,130,0.948905109489051
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129166_no_bg.png,0.805071546157016,26.391766493055556,121,0.937984496124031
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129167_no_bg.png,0.8050117725542947,26.369394772376545,112,0.9572649572649573
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129168_no_bg.png,0.8043156140106792,26.49026041666667,120,0.9375
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129169_no_bg.png,0.8036244380483203,26.591835455246912,109,0.9159663865546218
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129170_no_bg.png,0.8056198383345401,26.25925925925926,116,0.9354838709677419
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129171_no_bg.png,0.8049907220389445,26.382923418209877,122,0.9457364341085271
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129172_no_bg.png,0.8018448426268733,26.657847222222223,116,0.8854961832061069
out/R0_T-rex/preprocessed_images/aligned_images/R0_T-rex-0.2_F/image_129173_no_bg.png,0.804791267115168,26.41797791280864,120,0.9302325581395349
